CUSTOMERKEY,GENDER,NAME,CITY,STATE_CODE,STATE,COUNTRY,CONTINENT,BIRTHDAY
1775648,MALE,FRED WILSON,ASHEVILLE,NC,NORTH CAROLINA,UNITED STATES,NORTH AMERICA,1963-08-19
1775819,MALE,DONALD CORNELIUS,NEW YORK,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1963-05-15
1775846,MALE,MICHAEL DONALDSON,MARKSVILLE,LA,LOUISIANA,UNITED STATES,NORTH AMERICA,1944-06-17
1775996,MALE,ALEX JENSEN,JUSTICE,IL,ILLINOIS,UNITED STATES,NORTH AMERICA,1966-04-10
1776672,MALE,THOMAS GRAHAM,STOCKTON,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1999-01-01
1776919,MALE,EDDIE SCHALLER,BOSTON,MA,MASSACHUSETTS,UNITED STATES,NORTH AMERICA,1942-07-20
1777022,FEMALE,VELMA ROBERSON,JERMYN,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1940-08-09
1777025,FEMALE,VICKY PRICE,SANTA MONICA,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1967-02-03
1777187,FEMALE,MOLLY BURG,BOYNTON BEACH,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1936-04-23
1777218,FEMALE,JUDITH SCHULTZ,WASHBURN,ME,MAINE,UNITED STATES,NORTH AMERICA,1975-07-01
1777451,FEMALE,EDNA FINNEGAN,ATKINS,IA,IOWA,UNITED STATES,NORTH AMERICA,1943-01-30
1777562,MALE,DOUGLAS BROUILLARD,NEW HAVEN,CT,CONNECTICUT,UNITED STATES,NORTH AMERICA,1948-12-24
1777744,FEMALE,DOROTHY ATKINSON,TULSA,OK,OKLAHOMA,UNITED STATES,NORTH AMERICA,1986-02-28
1777880,FEMALE,HOLLY HUNTER,NEW YORK,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1954-07-16
1777945,MALE,JIMMY FARRELLY,COLUMBUS,OH,OHIO,UNITED STATES,NORTH AMERICA,1991-05-31
1778008,FEMALE,BARBARA POST,LOS ANGELES,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1950-08-16
1778037,FEMALE,SHIRLEY LLOYD,JACKSON,MS,MISSISSIPPI,UNITED STATES,NORTH AMERICA,1979-12-14
1778116,MALE,WILLIAM SHEPPARD,FORK,MD,MARYLAND,UNITED STATES,NORTH AMERICA,1939-07-28
1778182,FEMALE,KEREN KING,ORLANDO,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1978-05-28
1778282,MALE,ROY YOUNG,MARYLAND HEIGHTS,MO,MISSOURI,UNITED STATES,NORTH AMERICA,1944-02-20
1778294,FEMALE,JACQUELINE CANTU,DURHAM,NC,NORTH CAROLINA,UNITED STATES,NORTH AMERICA,1999-06-19
1778317,FEMALE,DONNA EDDY,STIGLER,OK,OKLAHOMA,UNITED STATES,NORTH AMERICA,1991-10-10
1778440,MALE,DAVID JACKSON,CHICAGO,IL,ILLINOIS,UNITED STATES,NORTH AMERICA,1952-10-13
1778475,MALE,MICHAEL TRAYLOR,HUNTINGTON,WV,WEST VIRGINIA,UNITED STATES,NORTH AMERICA,1940-09-12
1778536,FEMALE,CYNTHIA STOKES,SOUTHFIELD,MI,MICHIGAN,UNITED STATES,NORTH AMERICA,1969-06-09
1778618,FEMALE,BRITTANY NAUMAN,PHOENIX,AZ,ARIZONA,UNITED STATES,NORTH AMERICA,1983-03-06
1778793,FEMALE,LUCY LEWIS,BOSTON,MA,MASSACHUSETTS,UNITED STATES,NORTH AMERICA,1961-02-06
1778966,FEMALE,KIMBERLY LOVEJOY,ELKHORN,NE,NEBRASKA,UNITED STATES,NORTH AMERICA,1955-10-26
1779351,FEMALE,JEANETTE RODRIQUEZ,BOSTON,MA,MASSACHUSETTS,UNITED STATES,NORTH AMERICA,1987-03-18
1779456,MALE,ROBERT TORRES,RALEIGH,NC,NORTH CAROLINA,UNITED STATES,NORTH AMERICA,1997-09-05
1779533,MALE,RICHARD SMITH,CONCORD,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1944-09-24
1779637,FEMALE,RENEE ANDERSON,NEW YORK,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1979-05-25
1779884,FEMALE,GRACE FIELDS,SAN JOSE,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1973-11-26
1780040,FEMALE,BARBARA CLAYTOR,WISCONSIN RAPIDS,WI,WISCONSIN,UNITED STATES,NORTH AMERICA,1990-04-15
1780047,FEMALE,PATRICIA MARTIN,OMAHA,NE,NEBRASKA,UNITED STATES,NORTH AMERICA,1965-06-21
1780125,FEMALE,BRANDY JENSEN,INTERIOR,SD,SOUTH DAKOTA,UNITED STATES,NORTH AMERICA,1940-06-16
1780196,MALE,FRANK WINFIELD,SAINT LOUIS,MO,MISSOURI,UNITED STATES,NORTH AMERICA,1942-02-15
1780221,MALE,JASON MORGAN,MONTEVIDEO,MN,MINNESOTA,UNITED STATES,NORTH AMERICA,1964-10-28
1780342,MALE,ARTHUR SHIBATA,BROOKFIELD,WI,WISCONSIN,UNITED STATES,NORTH AMERICA,1978-04-04
1780349,MALE,ROBERT YATES,WAUKESHA,WI,WISCONSIN,UNITED STATES,NORTH AMERICA,1965-12-31
1780414,FEMALE,ANN HOLLAND,ATLANTA,GA,GEORGIA,UNITED STATES,NORTH AMERICA,1944-08-26
1780459,FEMALE,SONJA WOODRUFF,TAMPA,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1986-09-13
1780660,MALE,ROBERT KANE,WINCHESTER,VA,VIRGINIA,UNITED STATES,NORTH AMERICA,1959-09-01
1780669,MALE,HERBERT PETERSEN,NEW YORK,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1969-12-06
1780687,MALE,MARK STAPLES,NEW YORK,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1986-05-27
1780707,MALE,DANIEL KRUGER,DIAMOND BAR,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1969-12-07
1780765,MALE,JOSE RHYNE,WEST LOS ANGELES,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1984-08-13
1781002,MALE,JOHN HOWELL,PHOENIX,AZ,ARIZONA,UNITED STATES,NORTH AMERICA,1986-11-22
1781033,MALE,JOSEPH CLIFTON,LIMA,OH,OHIO,UNITED STATES,NORTH AMERICA,1938-04-19
1781366,FEMALE,CHARLENE CALDWELL,CHICAGO,IL,ILLINOIS,UNITED STATES,NORTH AMERICA,1989-05-11
1781561,MALE,ANTHONY MORGAN,LIBERTYVILLE,IL,ILLINOIS,UNITED STATES,NORTH AMERICA,1978-12-26
1781952,FEMALE,MARY REYNOSO,COLORADO CITY,AZ,ARIZONA,UNITED STATES,NORTH AMERICA,1935-03-13
1781953,MALE,ROBERT MEYERS,LOS ANGELES,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1987-11-09
1782074,MALE,KENNY WIGGINS,MOREHEAD,KY,KENTUCKY,UNITED STATES,NORTH AMERICA,1972-10-21
1782076,MALE,PATRICK BAKER,BIRMINGHAM,AL,ALABAMA,UNITED STATES,NORTH AMERICA,1968-11-27
1782127,MALE,TODD MATHIS,MADISON,WI,WISCONSIN,UNITED STATES,NORTH AMERICA,1950-04-05
1782301,MALE,EDWARD HASTINGS,HANOVER,MD,MARYLAND,UNITED STATES,NORTH AMERICA,1982-10-11
1782404,FEMALE,JESSICA HUTCHISON,FORT LAUDERDALE,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1985-10-12
1782452,MALE,RICKY MAURER,WASHINGTON,DC,WASHINGTON DC,UNITED STATES,NORTH AMERICA,1947-07-15
1782611,MALE,KENNETH HILL,BECKLEY,WV,WEST VIRGINIA,UNITED STATES,NORTH AMERICA,1978-08-25
1782682,MALE,CHRISTOPHER BACKUS,GRAND RAPIDS,MI,MICHIGAN,UNITED STATES,NORTH AMERICA,1962-04-14
1783114,FEMALE,ELISA TERHUNE,PITTSBURGH,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1963-06-28
1783167,MALE,ROGER GRIFFITH,ELWOOD,IN,INDIANA,UNITED STATES,NORTH AMERICA,1983-09-06
1783253,FEMALE,ELIZABETH BLACK,CHAMBLEE,GA,GEORGIA,UNITED STATES,NORTH AMERICA,1958-03-15
1783443,MALE,ANDREW ECHEVERRIA,CHARLESTON,WV,WEST VIRGINIA,UNITED STATES,NORTH AMERICA,1972-10-18
1783597,MALE,ROBERT SAVAGE,NEWARK,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1971-07-27
1783631,MALE,LOUIS CAMACHO,LAS VEGAS,NV,NEVADA,UNITED STATES,NORTH AMERICA,1947-12-13
1783789,FEMALE,THELMA JIMENEZ,RICHARDSON,TX,TEXAS,UNITED STATES,NORTH AMERICA,2000-12-10
1783995,FEMALE,KRISTIE PEMBERTON,TOLEDO,OH,OHIO,UNITED STATES,NORTH AMERICA,1953-12-16
1783996,MALE,CHARLES SURETTE,BAKER CITY,OR,OREGON,UNITED STATES,NORTH AMERICA,1976-05-06
1784084,MALE,MARK KUHN,INDIANAPOLIS,IN,INDIANA,UNITED STATES,NORTH AMERICA,1972-02-04
1784090,MALE,MICHEAL WENDLING,LONDON,OH,OHIO,UNITED STATES,NORTH AMERICA,1971-10-21
1784223,FEMALE,AMY WILLIAMS,IRVINE,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1982-07-22
1784345,MALE,EUGENE BOUCHARD,TOOMSUBA,MS,MISSISSIPPI,UNITED STATES,NORTH AMERICA,1984-02-13
1784417,FEMALE,ANA ASHBY,EL PASO,TX,TEXAS,UNITED STATES,NORTH AMERICA,1970-07-16
1784511,FEMALE,STEPHANIE NUGENT,SAN JOSE,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1939-04-24
1784517,FEMALE,LISA FITZGERALD,CLEVELAND,OH,OHIO,UNITED STATES,NORTH AMERICA,1976-10-09
1784533,FEMALE,JANIS MARINO,BEATRICE,NE,NEBRASKA,UNITED STATES,NORTH AMERICA,1972-06-21
1784567,FEMALE,JESSICA CURTIS,BRUNSWICK,OH,OHIO,UNITED STATES,NORTH AMERICA,1963-04-21
1784590,MALE,ORLANDO BROWN,CHICAGO,IL,ILLINOIS,UNITED STATES,NORTH AMERICA,1982-02-11
1784636,MALE,PAUL DORR,AKRON,OH,OHIO,UNITED STATES,NORTH AMERICA,1994-04-15
1784986,FEMALE,DEBRA ALLEN,BURBANK,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1998-07-10
1785081,FEMALE,PATRICIA SWANN,PHOENIX,AZ,ARIZONA,UNITED STATES,NORTH AMERICA,1938-07-17
1785189,FEMALE,REBA CLAY,PERLEY,ND,NORTH DAKOTA,UNITED STATES,NORTH AMERICA,1994-12-11
1785366,FEMALE,VIRGINIA EASTERLING,SEATTLE,WA,WASHINGTON,UNITED STATES,NORTH AMERICA,1968-07-29
1785567,MALE,WALTER JONES,MEMPHIS,TN,TENNESSEE,UNITED STATES,NORTH AMERICA,1954-10-25
1785644,FEMALE,ELLEN CAMPBELL,ROCK HILL,SC,SOUTH CAROLINA,UNITED STATES,NORTH AMERICA,1978-07-01
1785720,MALE,JAMES PATE,PORTLAND,OR,OREGON,UNITED STATES,NORTH AMERICA,1986-10-22
1785735,FEMALE,TRESSIE MITCHELL,WHEELING,IL,ILLINOIS,UNITED STATES,NORTH AMERICA,1998-05-20
1785853,FEMALE,MINNIE AREND,WHITESTONE,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1983-07-24
1785873,FEMALE,EILEEN BALLOU,WALLA WALLA,WA,WASHINGTON,UNITED STATES,NORTH AMERICA,1954-11-19
1785982,FEMALE,KERA SHILLING,HAMPTON BAYS,NY,NEW YORK,UNITED STATES,NORTH AMERICA,2001-12-22
1787415,FEMALE,INA GILLAN,ROCKVILLE,MO,MISSOURI,UNITED STATES,NORTH AMERICA,1983-01-31
1787494,FEMALE,VIOLET MATHIS,JACKSON,MT,MONTANA,UNITED STATES,NORTH AMERICA,1999-03-12
1788027,MALE,MATT WINGATE,PLANO,TX,TEXAS,UNITED STATES,NORTH AMERICA,1967-05-30
1788149,FEMALE,MARIE GOODWIN,ORLANDO,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1995-06-06
1788235,MALE,BENJAMIN HOWARD,PHILADELPHIA,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,2001-11-13
1788303,MALE,PHILLIP JENSEN,LEXINGTON,KY,KENTUCKY,UNITED STATES,NORTH AMERICA,1991-01-13
1788365,MALE,JAMES BOGGAN,FEATHER SOUND,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1954-02-09
1788641,MALE,FREDERICK HANEY,LEOMINSTER,MA,MASSACHUSETTS,UNITED STATES,NORTH AMERICA,1999-04-11
1788837,MALE,DAVID SANTANA,SYLVANIA,OH,OHIO,UNITED STATES,NORTH AMERICA,1953-10-05
1788888,MALE,MICHAEL GROGAN,HARVESTER,MO,MISSOURI,UNITED STATES,NORTH AMERICA,1951-09-13
1789247,FEMALE,ABIGAIL CORNELL,PHOENIX,AZ,ARIZONA,UNITED STATES,NORTH AMERICA,1952-11-02
1789606,MALE,CLIFFORD WHITT,JACKSON,KY,KENTUCKY,UNITED STATES,NORTH AMERICA,1937-01-01
1789699,MALE,MARK GORDEN,HAWKINSVILLE,GA,GEORGIA,UNITED STATES,NORTH AMERICA,1995-04-02
1789789,FEMALE,ANITA VAIL,SAN DIEGO,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1957-06-13
1789839,MALE,JAMES SALGADO,CHARLOTTE,NC,NORTH CAROLINA,UNITED STATES,NORTH AMERICA,1965-11-10
1789966,FEMALE,DEANN MANNING,STATEN ISLAND,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1979-01-03
1789996,MALE,DREW CHASE,JACKSONVILLE,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1946-01-26
1790102,MALE,KENNETH TRIPLETT,DOW CITY,IA,IOWA,UNITED STATES,NORTH AMERICA,1996-09-08
1790139,FEMALE,MEGAN CRIDER,BURBANK,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1990-10-21
1790221,MALE,RICHARD MALDONADO,BELTSVILLE,VA,VIRGINIA,UNITED STATES,NORTH AMERICA,1977-09-14
1790366,FEMALE,KATHERINE GRAVES,ANCHORAGE,AK,ALASKA,UNITED STATES,NORTH AMERICA,1980-04-25
1790382,MALE,DAVID LAMB,SHELBYVILLE,TN,TENNESSEE,UNITED STATES,NORTH AMERICA,1956-07-04
1790385,FEMALE,RUBY BABINEAU,BOISE,ID,IDAHO,UNITED STATES,NORTH AMERICA,1998-09-26
1790410,MALE,JOHN MICHAEL,MINNEAPOLIS,MN,MINNESOTA,UNITED STATES,NORTH AMERICA,1994-05-15
1790439,MALE,TYLER BROWN,NOXAPATER,MS,MISSISSIPPI,UNITED STATES,NORTH AMERICA,1958-04-26
1790446,MALE,JACOB KOVACS,HACKENSACK,NJ,NEW JERSEY,UNITED STATES,NORTH AMERICA,1995-03-15
1790540,FEMALE,EDNA PRIOLEAU,RUPERT,ID,IDAHO,UNITED STATES,NORTH AMERICA,1958-05-11
1790575,FEMALE,CAROL NOBLE,BURRTON,KS,KANSAS,UNITED STATES,NORTH AMERICA,1937-03-31
1790611,MALE,AARON SANTIAGO,NACOGDOCHES,TX,TEXAS,UNITED STATES,NORTH AMERICA,1969-12-02
1790883,MALE,STANLEY MYERS,SPRINGFIELD,VA,VIRGINIA,UNITED STATES,NORTH AMERICA,1995-03-14
1791044,MALE,RICHARD DINGER,MONTGOMERY,AL,ALABAMA,UNITED STATES,NORTH AMERICA,1965-06-01
1791069,MALE,SAMUEL PATAO,MURFREESBORO,TN,TENNESSEE,UNITED STATES,NORTH AMERICA,1945-04-16
1791133,FEMALE,JAYME EXLEY,CHEYENNE,WY,WYOMING,UNITED STATES,NORTH AMERICA,1984-08-13
1791157,FEMALE,CHRISTINE HUSK,RIVER FALLS,WI,WISCONSIN,UNITED STATES,NORTH AMERICA,1943-07-07
1791454,FEMALE,PATTI MCINTOSH,BINGHAMTON,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1969-01-23
1791480,MALE,DAVID GOODRICH,PLAINFIELD,IL,ILLINOIS,UNITED STATES,NORTH AMERICA,1952-02-03
1791691,MALE,JOE HAMILTON,NEW YORK,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1952-11-21
1792010,MALE,CHRISTOPHER HESTER,WEST ROXBURY,MA,MASSACHUSETTS,UNITED STATES,NORTH AMERICA,1935-06-01
1792062,MALE,ADAM AVERY,NORWOOD,MN,MINNESOTA,UNITED STATES,NORTH AMERICA,1959-06-05
1792273,MALE,CURTIS LONGENECKER,WEST VALLEY CITY,UT,UTAH,UNITED STATES,NORTH AMERICA,1952-01-29
1792323,MALE,JAMES KELLY,PIEDMONT,SC,SOUTH CAROLINA,UNITED STATES,NORTH AMERICA,1988-09-03
1792421,MALE,STANLEY THOMAS,WENATCHEE,WA,WASHINGTON,UNITED STATES,NORTH AMERICA,1947-10-02
1792455,FEMALE,CARRIE RAAB,PARKMAN,OH,OHIO,UNITED STATES,NORTH AMERICA,1960-12-22
1792550,MALE,EDWARD CALL,MERRIMACK,NH,NEW HAMPSHIRE,UNITED STATES,NORTH AMERICA,1955-03-07
1792653,MALE,ANTHONY MILLER,LUNENBURG,VT,VERMONT,UNITED STATES,NORTH AMERICA,1961-09-09
1792688,MALE,MORRIS ABBOTT,LOS ANGELES,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1970-05-11
1792707,FEMALE,CARLA ARNOLD,LOS ANGELES,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1947-05-07
1792947,FEMALE,JEAN DAVIS,NEW ORLEANS,LA,LOUISIANA,UNITED STATES,NORTH AMERICA,2000-01-24
1793136,MALE,ROGER SMITH,PISCATAWAY,NJ,NEW JERSEY,UNITED STATES,NORTH AMERICA,1945-11-07
1793197,MALE,JESUS LIPSCOMB,LAUREL,MD,MARYLAND,UNITED STATES,NORTH AMERICA,1963-06-20
1793240,MALE,DENNIS BISHOP,PLYMOUTH,OH,OHIO,UNITED STATES,NORTH AMERICA,1944-09-28
1793371,FEMALE,MARISOL BECKLES,COLUMBIA,SC,SOUTH CAROLINA,UNITED STATES,NORTH AMERICA,1990-02-25
1793467,FEMALE,JULIA OCAMPO,FLINT,MI,MICHIGAN,UNITED STATES,NORTH AMERICA,1948-12-30
1794593,MALE,ELLSWORTH RICKARDS,SEATTLE,WA,WASHINGTON,UNITED STATES,NORTH AMERICA,1969-07-16
1794695,MALE,DAVID BUTLER,NEW HOLLAND,SD,SOUTH DAKOTA,UNITED STATES,NORTH AMERICA,1958-01-23
1794768,MALE,MICHAEL ROSOL,MIAMISBURG,OH,OHIO,UNITED STATES,NORTH AMERICA,1939-10-31
1794796,MALE,SCOTT MCMURRAY,BRIGHTON,MA,MASSACHUSETTS,UNITED STATES,NORTH AMERICA,1984-01-02
1794860,MALE,JORDAN LOWE,N. MIAMI,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1978-11-17
1794922,FEMALE,KAREN WILSON,WARRENSBURG,MO,MISSOURI,UNITED STATES,NORTH AMERICA,1946-06-28
1795078,MALE,EDWARD GEORGE,PANAMA CITY,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1944-02-05
1795387,MALE,LEWIS BAZAN,GULFPORT,MS,MISSISSIPPI,UNITED STATES,NORTH AMERICA,1957-12-06
1795527,MALE,KEVIN LEGENDRE,SANTA ROSA,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1982-04-04
1795690,MALE,LOUIS LEE,CLUTE,TX,TEXAS,UNITED STATES,NORTH AMERICA,1957-01-09
1795837,FEMALE,YVONNE WHITE,LONGMONT,CO,COLORADO,UNITED STATES,NORTH AMERICA,1974-10-21
1795866,FEMALE,SUZANNE CROSS,NEW YORK,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1936-10-26
1796158,MALE,NEAL OBRIEN,LATHAM,KS,KANSAS,UNITED STATES,NORTH AMERICA,1980-05-06
1796189,MALE,DANE LEE,PALOMINAS,AZ,ARIZONA,UNITED STATES,NORTH AMERICA,1982-01-21
1796196,FEMALE,SHEILA WADE,DAYTON,OH,OHIO,UNITED STATES,NORTH AMERICA,1947-09-19
1796381,MALE,ZACHARY JOHNSON,LANDENBERG,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1991-04-02
1796733,FEMALE,STACI WARREN,QUEENS,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1994-08-15
1796950,FEMALE,MARY FERNANDEZ,GRAND RAPIDS,MI,MICHIGAN,UNITED STATES,NORTH AMERICA,1988-11-11
1797082,FEMALE,DONA DAHLBERG,LA GRANGE,GA,GEORGIA,UNITED STATES,NORTH AMERICA,1972-09-03
1797122,FEMALE,KARA MAKOWSKI,SOUTHFIELD,MI,MICHIGAN,UNITED STATES,NORTH AMERICA,1944-11-06
1797235,FEMALE,TROY COLLINS,MEMPHIS,TN,TENNESSEE,UNITED STATES,NORTH AMERICA,1937-11-06
1797536,MALE,THOMAS CLINE,JACKSONVILLE,FL,FLORIDA,UNITED STATES,NORTH AMERICA,2002-01-24
1797790,FEMALE,CARMEN SCOTT,ANAHEIM,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1960-09-09
1797850,MALE,JERRY WALLS,LOGANSPORT,IN,INDIANA,UNITED STATES,NORTH AMERICA,2001-04-24
1797885,FEMALE,ELOISA ALEXANDER,LOS ANGELES,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1970-10-20
1798806,MALE,LAMAR SAUNDERS,PORTLAND,OR,OREGON,UNITED STATES,NORTH AMERICA,1971-11-22
1798962,FEMALE,MILDRED OBERLE,CLAIRTON,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1940-06-02
1798993,MALE,ALLEN BUSSE,WEST LOS ANGELES,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1961-06-21
1799269,FEMALE,NANCY BEGAY,SILVER SPRING,DC,WASHINGTON DC,UNITED STATES,NORTH AMERICA,1967-09-29
1799542,MALE,EARL KELLEY,ORANGE PARK,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1980-03-12
1799621,FEMALE,BETTY HINDMAN,NEW ORLEANS,LA,LOUISIANA,UNITED STATES,NORTH AMERICA,1959-02-17
1799821,FEMALE,DARLA WILCOX,WOBURN,MA,MASSACHUSETTS,UNITED STATES,NORTH AMERICA,1956-04-21
1800131,MALE,TODD BENAVIDES,JACKSONVILLE,FL,FLORIDA,UNITED STATES,NORTH AMERICA,1972-01-07
1800201,MALE,IKE BROWN,MONTGOMERY,AL,ALABAMA,UNITED STATES,NORTH AMERICA,1983-07-09
1800672,FEMALE,STEPHANIE HALEY,REGENT,ND,NORTH DAKOTA,UNITED STATES,NORTH AMERICA,1970-03-11
1800716,FEMALE,LEONA EDWARDS,SACRAMENTO,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1970-11-10
1800847,FEMALE,PATRICIA FIELDS,WHITE RIVER JUNCTION,NH,NEW HAMPSHIRE,UNITED STATES,NORTH AMERICA,1972-09-02
1801025,MALE,KEVIN MARRUFO,RAYMONDVILLE,TX,TEXAS,UNITED STATES,NORTH AMERICA,1992-09-14
1801198,MALE,BRAD WHITE,INDIANAPOLIS,IN,INDIANA,UNITED STATES,NORTH AMERICA,1968-05-03
1801318,FEMALE,LINDA GOMEZ,HARRISVILLE,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1940-01-28
1801478,FEMALE,EVA WATERS,BLOOMSBURG,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1993-05-29
1801726,MALE,RALPH CLARK,NEW YORK,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1960-11-16
1801831,MALE,WILLIAM AMES,TUCSON,AZ,ARIZONA,UNITED STATES,NORTH AMERICA,1953-02-16
1801975,FEMALE,PAIGE TAPP,MUHLENBURG,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1985-06-30
1802049,MALE,WILLIAM SIMMONS,SAN DIEGO,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1993-03-15
1802052,FEMALE,DOTTIE BOUNDS,LANSING,MI,MICHIGAN,UNITED STATES,NORTH AMERICA,1977-04-25
1802070,MALE,LANCE DILL,RALEIGH,NC,NORTH CAROLINA,UNITED STATES,NORTH AMERICA,1959-12-31
1802074,FEMALE,LORRAINE SIMMERMAN,ALBANY,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1989-06-13
1802110,MALE,RICHARD VELEZ,WEST VALLEY CITY,UT,UTAH,UNITED STATES,NORTH AMERICA,1937-08-28
1802396,MALE,VERNON ZHANG,MECHANICSBURG,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1997-12-07
1802406,MALE,JOSE BERRY,CHICAGO,IL,ILLINOIS,UNITED STATES,NORTH AMERICA,1994-06-02
1802602,MALE,JAMES GARDNER,SIOUX FALLS,SD,SOUTH DAKOTA,UNITED STATES,NORTH AMERICA,1937-12-29
1802632,FEMALE,DIANA MILLER,CHEEKTOWAGA,NY,NEW YORK,UNITED STATES,NORTH AMERICA,1983-01-04
1802847,MALE,ROBERT MORELAND,FAUBUSH,KY,KENTUCKY,UNITED STATES,NORTH AMERICA,1938-05-18
1802872,MALE,BRIAN GRIMM,LEWISTON,ID,IDAHO,UNITED STATES,NORTH AMERICA,1967-06-21
1803087,MALE,NICHOLAS HAYS,RALEIGH,NC,NORTH CAROLINA,UNITED STATES,NORTH AMERICA,1983-02-01
1803130,FEMALE,ERICA ROSENBLOOM,HUTCHINSON,MN,MINNESOTA,UNITED STATES,NORTH AMERICA,1974-02-15
1803140,FEMALE,TRISTA MITCHELL,BRANCHBURG,NJ,NEW JERSEY,UNITED STATES,NORTH AMERICA,1963-08-23
1803346,FEMALE,KATIE ALBRIGHT,GIBSONIA,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1947-08-17
1803392,FEMALE,AMANDA MILLER,KENOSHA,WI,WISCONSIN,UNITED STATES,NORTH AMERICA,1974-05-05
1803547,MALE,AARON HOSLEY,SAN ANTONIO,TX,TEXAS,UNITED STATES,NORTH AMERICA,1994-04-15
1803860,MALE,MICHAEL STMARTIN,SHREVEPORT,LA,LOUISIANA,UNITED STATES,NORTH AMERICA,1964-09-21
1804459,MALE,ROBERT HARRIGAN,SUGAR NOTCH,PA,PENNSYLVANIA,UNITED STATES,NORTH AMERICA,1954-06-21
1804464,FEMALE,BARBARA YORK,GREAT FALLS,MT,MONTANA,UNITED STATES,NORTH AMERICA,1943-12-12
1804844,FEMALE,CLAUDIA BROWN,RICHMOND,KY,KENTUCKY,UNITED STATES,NORTH AMERICA,1979-08-18
1804988,MALE,THOMAS MYERS,BEAR VALLEY SPRINGS,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1988-07-13
1805165,FEMALE,CHRISTINA MILLER,COOK,NE,NEBRASKA,UNITED STATES,NORTH AMERICA,1988-02-29
1805271,FEMALE,SHARON HANKERSON,TARKIO,MO,MISSOURI,UNITED STATES,NORTH AMERICA,1948-08-14
1805297,MALE,WILLIAM ROBERTS,SHERMAN OAKS,CA,CALIFORNIA,UNITED STATES,NORTH AMERICA,1938-12-17
1805324,FEMALE,TERESA GOLDEN,HERNDON,VA,VIRGINIA,UNITED STATES,NORTH AMERICA,1988-03-21
1805625,MALE,CALVIN GAGNON,WAUKESHA,WI,WISCONSIN,UNITED STATES,NORTH AMERICA,1973-11-26
1805674,MALE,SCOTT MANOR,DALLAS,TX,TEXAS,UNITED STATES,NORTH AMERICA,1982-09-02
